VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
,2021-01-05 10:40:00,2021-01-05 11:01:00,,9.11,,,47,140,,25.9,0.0,0.5,2.75,6.12,0.3,35.57,0.0
,2021-01-05 10:30:23,2021-01-05 10:40:58,,2.3,,,249,261,,9.5,0.0,0.5,1.28,0.0,0.3,14.08,2.5
,2021-01-05 10:46:00,2021-01-05 10:57:00,,1.63,,,232,261,,18.15,0.0,0.5,2.75,0.0,0.3,21.7,0.0
,2021-01-05 10:07:00,2021-01-05 10:30:00,,9.52,,,182,140,,28.23,0.0,0.5,2.75,6.12,0.3,37.9,0.0
,2021-01-05 10:23:23,2021-01-05 10:37:14,,2.6,,,137,48,,12.0,0.0,0.5,2.3,0.0,0.3,17.6,2.5
,2021-01-05 10:22:00,2021-01-05 10:45:00,,4.25,,,260,140,,22.08,0.0,0.5,2.75,0.0,0.3,25.63,0.0
,2021-01-05 10:44:11,2021-01-05 10:59:36,,4.0,,,262,234,,15.5,0.0,0.5,2.82,0.0,0.3,21.62,2.5
,2021-01-05 10:23:00,2021-01-05 11:28:00,,14.0,,,70,188,,56.5,0.0,0.5,0.0,0.0,0.3,57.3,0.0
,2021-01-05 10:11:19,2021-01-05 10:15:36,,0.91,,,215,215,,14.95,0.0,0.5,2.75,0.0,0.3,18.5,0.0
,2021-01-05 10:01:49,2021-01-05 10:01:04,,5.2,,,265,134,,16.29,0.0,0.5,0.0,0.0,0.3,17.09,0.0
,2021-01-05 10:01:40,2021-01-05 10:01:04,,1.29,,,265,130,,19.2,0.0,0.5,0.0,0.0,0.3,20.0,0.0
,2021-01-05 10:09:00,2021-01-05 10:32:00,,5.31,,,72,25,,21.14,0.0,0.5,2.75,0.0,0.3,24.69,0.0
,2021-01-05 10:04:47,2021-01-05 10:37:14,,6.4,,,76,33,,30.49,0.0,0.5,2.75,0.0,0.3,34.04,0.0
,2021-01-05 10:30:56,2021-01-05 10:36:41,,0.9,,,237,140,,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
,2021-01-05 10:40:57,2021-01-05 10:57:37,,2.8,,,262,143,,13.53,0.0,0.5,3.54,0.0,0.3,20.37,2.5
,2021-01-05 10:18:00,2021-01-05 10:26:00,,1.36,,,7,193,,7.67,0.0,0.5,0.85,0.0,0.3,9.32,0.0
,2021-01-05 10:05:05,2021-01-05 10:31:00,,9.38,,,203,197,,24.36,0.0,0.5,2.75,0.0,0.3,27.91,0.0
,2021-01-05 10:59:09,2021-01-05 11:08:59,,1.78,,,76,76,,14.93,0.0,0.5,2.75,0.0,0.3,18.48,0.0
,2021-01-05 10:40:00,2021-01-05 10:53:00,,2.04,,,62,85,,20.87,0.0,0.5,2.75,0.0,0.3,24.42,0.0
,2021-01-05 10:02:13,2021-01-05 10:23:18,,5.07,,,89,97,,23.15,0.0,0.5,2.75,0.0,0.3,26.7,0.0
,2021-01-05 10:11:58,2021-01-05 10:33:59,,9.67,,,212,141,,25.15,0.0,0.5,2.75,6.12,0.3,34.82,0.0
,2021-01-05 10:01:13,2021-01-05 10:01:04,,16.56,,,265,130,,43.01,0.0,0.5,0.0,0.0,0.3,43.81,0.0
,2021-01-05 10:32:00,2021-01-05 10:39:00,,1.44,,,155,155,,10.95,0.0,0.5,2.75,0.0,0.3,14.5,0.0
,2021-01-05 10:49:00,2021-01-05 11:31:00,,24.9,,,155,233,,38.74,0.0,0.5,2.75,0.0,0.3,42.29,0.0
,2021-01-05 10:39:00,2021-01-05 10:56:00,,6.21,,,15,265,,28.95,0.0,0.5,2.75,0.0,0.3,32.5,0.0
,2021-01-05 10:05:00,2021-01-05 10:27:00,,4.21,,,123,39,,32.46,0.0,0.5,2.75,0.0,0.3,36.01,0.0
,2021-01-05 10:42:00,2021-01-05 11:06:00,,7.53,,,92,102,,29.51,0.0,0.5,2.75,0.0,0.3,33.06,0.0
,2021-01-05 10:37:59,2021-01-05 10:49:41,,3.1,,,158,143,,12.5,0.0,0.5,2.37,0.0,0.3,18.17,2.5
,2021-01-05 10:51:00,2021-01-05 11:13:00,,4.8,,,143,211,,19.43,0.0,0.5,4.83,0.0,0.3,27.56,2.5
,2021-01-05 10:35:00,2021-01-05 10:49:00,,3.19,,,155,222,,23.29,0.0,0.5,2.75,0.0,0.3,26.84,0.0
,2021-01-05 10:28:54,2021-01-05 10:35:01,,1.31,,,246,50,,7.0,0.0,0.5,2.44,0.0,0.3,12.74,2.5
,2021-01-05 10:28:39,2021-01-05 11:13:50,,20.16,,,126,71,,51.36,0.0,0.5,2.75,6.12,0.3,61.03,0.0
,2021-01-05 10:01:51,2021-01-05 10:01:03,,13.95,,,265,39,,37.11,0.0,0.5,0.0,0.0,0.3,37.91,0.0
,2021-01-05 10:01:42,2021-01-05 10:01:03,,7.7,,,265,149,,19.24,0.0,0.5,0.0,0.0,0.3,20.04,0.0
,2021-01-05 10:04:00,2021-01-05 10:29:00,,6.55,,,68,75,,24.46,0.0,0.5,2.75,0.0,0.3,28.01,0.0
,2021-01-05 10:54:00,2021-01-05 11:15:00,,1.39,,,262,43,,16.08,0.0,0.5,2.75,0.0,0.3,19.63,0.0
,2021-01-05 10:56:00,2021-01-05 11:13:00,,2.32,,,41,236,,20.15,0.0,0.5,2.75,0.0,0.3,23.7,0.0
,2021-01-05 10:14:00,2021-01-05 10:28:00,,3.92,,,66,107,,24.05,0.0,0.5,2.75,0.0,0.3,27.6,0.0
,2021-01-05 10:19:55,2021-01-05 10:32:12,,2.09,,,235,244,,17.76,0.0,0.5,2.75,0.0,0.3,21.31,0.0
,2021-01-09 08:01:50,2021-01-09 08:01:03,,3.28,,,265,65,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-09 08:17:36,2021-01-09 08:22:29,,0.94,,,89,89,,19.82,0.0,0.0,2.75,0.0,0.3,22.87,0.0
,2021-01-09 08:01:00,2021-01-09 08:13:00,,6.42,,,252,9,,28.11,0.0,0.5,2.75,0.0,0.3,31.66,0.0
,2021-01-09 08:38:00,2021-01-09 08:48:00,,3.63,,,126,185,,22.29,0.0,0.5,2.75,0.0,0.3,25.84,0.0
,2021-01-09 08:56:00,2021-01-09 09:18:00,,6.68,,,242,153,,25.45,0.0,0.5,2.75,0.0,0.3,29.0,0.0
,2021-01-09 08:20:00,2021-01-09 08:34:00,,2.25,,,78,182,,18.45,0.0,0.5,2.75,0.0,0.3,22.0,0.0
,2021-01-09 08:30:00,2021-01-09 08:53:00,,15.06,,,10,42,,50.12,0.0,0.5,2.75,6.12,0.3,59.79,0.0
,2021-01-09 08:56:00,2021-01-09 09:19:00,,11.7,,,70,230,,37.08,0.0,0.5,0.0,6.12,0.3,46.5,2.5
,2021-01-09 08:03:00,2021-01-09 08:29:00,,18.95,,,70,265,,63.88,0.0,0.5,0.0,6.12,0.3,70.8,0.0
,2021-01-09 08:01:30,2021-01-09 08:01:22,,10.22,,,265,55,,25.22,0.0,0.5,0.0,0.0,0.3,26.02,0.0
,2021-01-09 08:40:00,2021-01-09 08:47:00,,1.33,,,55,55,,17.19,0.0,0.5,2.75,0.0,0.3,20.74,0.0
,2021-01-09 08:17:00,2021-01-09 08:41:00,,10.89,,,215,177,,48.85,0.0,0.5,2.75,0.0,0.3,52.4,0.0
,2021-01-09 08:30:48,2021-01-09 08:53:51,,17.14,,,259,38,,48.77,0.0,0.5,2.75,6.12,0.3,58.44,0.0
,2021-01-09 08:33:00,2021-01-09 08:49:00,,5.96,,,258,131,,27.25,0.0,0.5,2.75,0.0,0.3,30.8,0.0
,2021-01-09 08:02:00,2021-01-09 08:19:00,,7.2,,,205,15,,28.24,0.0,0.5,2.75,0.0,0.3,31.79,0.0
,2021-01-09 08:56:00,2021-01-09 09:04:00,,1.94,,,160,95,,18.56,0.0,0.5,2.75,0.0,0.3,22.11,0.0
,2021-01-09 08:01:44,2021-01-09 08:01:04,,5.48,,,265,137,,25.1,0.0,0.5,0.0,0.0,0.3,25.9,0.0
,2021-01-09 08:01:51,2021-01-09 08:01:02,,17.17,,,265,61,,44.09,0.0,0.5,0.0,0.0,0.3,44.89,0.0
,2021-01-09 08:17:00,2021-01-09 08:38:00,,10.95,,,137,188,,21.64,0.0,0.5,2.75,6.12,0.3,31.31,0.0
,2021-01-09 08:01:28,2021-01-09 09:01:03,,6.53,,,265,49,,26.58,0.0,0.5,0.0,0.0,0.3,27.38,0.0
,2021-01-09 08:32:00,2021-01-09 08:47:00,,2.83,,,42,238,,18.41,0.0,0.5,3.0,0.0,0.3,24.71,2.5
,2021-01-09 08:36:00,2021-01-09 08:51:00,,3.67,,,42,236,,25.45,0.0,0.5,2.75,0.0,0.3,29.0,0.0
,2021-01-09 08:01:01,2021-01-09 09:01:02,,0.57,,,265,205,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-09 08:36:02,2021-01-09 08:59:29,,5.64,,,63,232,,32.45,0.0,0.5,2.75,0.0,0.3,36.0,0.0
,2021-01-09 08:08:22,2021-01-09 08:11:40,,0.89,,,76,76,,14.93,0.0,0.5,2.75,0.0,0.3,18.48,0.0
,2021-01-09 08:29:42,2021-01-09 08:49:44,,3.28,,,39,72,,22.81,0.0,0.5,2.75,0.0,0.3,26.36,0.0
,2021-01-09 08:03:00,2021-01-09 08:23:00,,5.24,,,97,90,,27.55,0.0,0.5,2.75,0.0,0.3,31.1,0.0
,2021-01-09 08:56:05,2021-01-09 09:12:43,,6.29,,,92,215,,22.33,0.0,0.5,2.75,0.0,0.3,25.88,0.0
,2021-01-09 08:58:00,2021-01-09 09:13:00,,3.04,,,238,74,,21.95,0.0,0.5,2.75,0.0,0.3,25.5,0.0
,2021-01-09 09:24:07,2021-01-09 09:35:24,,1.96,,,182,242,,18.09,0.0,0.5,2.75,0.0,0.3,21.64,0.0
,2021-01-09 09:23:32,2021-01-09 09:26:25,,0.68,,,128,127,,28.95,0.0,0.5,2.75,0.0,0.3,32.5,0.0
,2021-01-09 09:23:38,2021-01-09 09:38:54,,4.01,,,9,215,,30.54,0.0,0.5,2.75,0.0,0.3,34.09,0.0
,2021-01-09 09:16:48,2021-01-09 09:43:38,,17.57,,,49,210,,35.66,0.0,0.5,2.75,0.0,0.3,39.21,0.0
,2021-01-09 09:41:41,2021-01-09 10:05:02,,8.59,,,37,155,,23.29,0.0,0.5,2.75,0.0,0.3,26.84,0.0
,2021-01-09 09:50:16,2021-01-09 09:52:00,,0.4,,,234,113,,4.0,0.0,0.5,0.73,0.0,0.3,8.03,2.5
,2021-01-09 09:05:00,2021-01-09 09:18:00,,2.16,,,139,10,,18.08,0.0,0.5,2.75,0.0,0.3,21.63,0.0
,2021-01-09 09:01:02,2021-01-09 09:01:02,,1.44,,,265,4,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-09 09:47:43,2021-01-09 09:54:44,,0.0,,,148,211,,4.7,0.0,0.5,1.2,0.0,0.3,11.2,2.5
,2021-01-09 09:18:25,2021-01-09 09:32:36,,8.36,,,51,171,,31.79,0.0,0.5,2.75,6.12,0.3,41.46,0.0
,2021-01-09 09:03:00,2021-01-09 09:16:00,,2.01,,,22,21,,18.91,0.0,0.5,2.75,0.0,0.3,22.46,0.0
,2021-01-09 09:50:32,2021-01-09 10:06:52,,0.0,,,65,90,,12.7,0.0,0.5,3.2,0.0,0.3,21.2,2.5
,2021-01-09 09:28:28,2021-01-09 09:46:48,,6.27,,,231,140,,18.05,0.0,0.5,4.53,0.0,0.3,25.88,2.5
,2021-01-09 09:56:00,2021-01-09 10:25:00,,16.85,,,232,29,,35.46,0.0,0.5,2.75,6.12,0.3,45.13,0.0
,2021-01-09 09:01:01,2021-01-09 09:01:02,,1.89,,,265,39,,27.08,0.0,0.5,0.0,0.0,0.3,27.88,0.0
,2021-01-09 09:36:00,2021-01-09 09:46:00,,2.08,,,39,35,,22.81,0.0,0.5,2.75,0.0,0.3,26.36,0.0
,2021-01-09 09:12:00,2021-01-09 09:17:00,,0.7,,,96,102,,10.95,0.0,0.5,2.75,0.0,0.3,14.5,0.0
,2021-01-09 09:07:00,2021-01-09 09:43:00,,10.8,,,70,125,,45.9,0.0,0.5,0.0,0.0,0.3,49.2,2.5
,2021-01-09 09:01:14,2021-01-09 09:01:03,,5.47,,,265,153,,23.88,0.0,0.5,0.0,0.0,0.3,24.68,0.0
,2021-01-09 09:01:36,2021-01-09 10:01:04,,5.46,,,265,213,,19.66,0.0,0.5,0.0,0.0,0.3,20.46,0.0
,2021-01-09 09:19:24,2021-01-09 09:25:20,,1.5,,,236,74,,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
,2021-01-07 09:13:00,2021-01-07 09:33:00,,5.46,,,74,170,,28.95,0.0,0.5,2.75,0.0,0.3,32.5,0.0
,2021-01-07 09:13:00,2021-01-07 09:37:00,,3.88,,,225,65,,20.43,0.0,0.5,2.75,0.0,0.3,23.98,0.0
,2021-01-07 09:32:00,2021-01-07 09:52:00,,2.96,,,79,246,,13.69,0.0,0.5,1.0,0.0,0.3,17.99,2.5
,2021-01-07 09:36:00,2021-01-07 10:08:00,,7.65,,,209,26,,28.08,0.0,0.5,2.75,0.0,0.3,31.63,0.0
,2021-01-07 09:21:00,2021-01-07 09:28:00,,0.82,,,94,235,,17.09,0.0,0.5,2.75,0.0,0.3,20.64,0.0
,2021-01-07 09:54:00,2021-01-07 10:10:00,,2.7,,,169,159,,18.02,0.0,0.5,2.75,0.0,0.3,21.57,0.0
,2021-01-07 09:23:20,2021-01-07 09:28:10,,0.8,,,262,140,,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
,2021-01-07 09:44:00,2021-01-07 09:52:00,,1.06,,,39,72,,23.33,0.0,0.5,2.75,0.0,0.3,26.88,0.0
,2021-01-07 09:17:55,2021-01-07 09:23:09,,0.49,,,18,18,,13.38,0.0,0.5,2.75,0.0,0.3,16.93,0.0
,2021-01-07 09:56:00,2021-01-07 10:21:00,,9.71,,,142,127,,39.45,0.0,0.5,2.75,0.0,0.3,43.0,0.0
,2021-01-07 09:14:51,2021-01-07 09:33:26,,9.07,,,129,140,,25.18,0.0,0.5,2.75,6.12,0.3,34.85,0.0
,2021-01-07 09:56:49,2021-01-07 10:04:45,,2.91,,,262,137,,22.19,0.0,0.5,2.75,0.0,0.3,25.74,0.0
,2021-01-07 09:32:25,2021-01-07 09:35:56,,0.4,,,263,236,,4.0,0.0,0.5,0.73,0.0,0.3,8.03,2.5
,2021-01-07 09:37:16,2021-01-07 09:43:41,,0.9,,,263,236,,6.0,0.0,0.5,1.4,0.0,0.3,10.7,2.5
,2021-01-07 09:16:30,2021-01-07 09:28:20,,2.6,,,262,74,,10.5,0.0,0.5,2.07,0.0,0.3,15.87,2.5
,2021-01-07 09:58:16,2021-01-07 10:18:36,,4.34,,,188,228,,25.09,0.0,0.5,2.75,0.0,0.3,28.64,0.0
,2021-01-07 09:14:05,2021-01-07 09:48:55,,6.0,,,107,188,,27.76,0.0,0.5,2.75,0.0,0.3,31.31,0.0
,2021-01-07 09:01:00,2021-01-07 09:01:04,,18.07,,,265,137,,50.77,0.0,0.5,0.0,0.0,0.3,51.57,0.0
,2021-01-07 09:28:05,2021-01-07 09:55:25,,5.21,,,74,140,,24.17,0.0,0.5,2.75,0.0,0.3,27.72,0.0
,2021-01-07 09:12:01,2021-01-07 09:25:00,,2.0,,,249,137,,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5
,2021-01-07 09:32:57,2021-01-07 09:39:24,,0.84,,,74,74,,7.0,0.0,0.5,2.0,0.0,0.3,9.8,0.0
,2021-01-07 09:22:00,2021-01-07 09:48:00,,3.66,,,238,161,,16.37,0.0,0.5,1.0,0.0,0.3,20.67,2.5
,2021-01-07 09:39:00,2021-01-07 10:13:00,,5.92,,,231,188,,29.2,0.0,0.5,0.0,0.0,0.3,32.5,2.5
,2021-01-07 09:31:07,2021-01-07 09:50:03,,2.83,,,52,61,,12.02,0.0,0.5,1.35,0.0,0.3,14.17,0.0
,2021-01-07 09:30:00,2021-01-07 10:03:00,,14.7,,,70,39,,59.2,0.0,0.5,0.0,0.0,0.3,60.0,0.0
,2021-01-07 09:05:00,2021-01-07 09:39:00,,18.7,,,228,35,,48.06,0.0,0.5,5.34,0.0,0.3,54.2,0.0
,2021-01-07 09:57:00,2021-01-07 10:14:00,,2.49,,,231,232,,21.95,0.0,0.5,2.75,0.0,0.3,25.5,0.0
,2021-01-07 09:03:00,2021-01-07 09:31:00,,3.99,,,61,33,,20.43,0.0,0.5,2.75,0.0,0.3,23.98,0.0
,2021-01-07 09:31:35,2021-01-07 09:40:09,,1.6,,,107,4,,13.16,0.0,0.5,2.75,0.0,0.3,16.71,0.0
,2021-01-07 09:52:48,2021-01-07 10:08:58,,3.75,,,161,232,,14.76,0.0,0.5,2.01,0.0,0.3,20.07,2.5
,2021-01-07 09:11:00,2021-01-07 09:34:00,,5.46,,,223,140,,22.08,0.0,0.5,2.75,0.0,0.3,25.63,0.0
,2021-01-07 09:43:47,2021-01-07 09:51:16,,1.0,,,236,140,,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5
,2021-01-07 09:00:00,2021-01-07 09:30:00,,10.37,,,74,51,,28.07,0.0,0.5,2.75,6.12,0.3,37.74,0.0
,2021-01-07 09:59:00,2021-01-07 10:09:00,,2.05,,,74,263,,20.15,0.0,0.5,2.75,0.0,0.3,23.7,0.0
,2021-01-07 09:01:00,2021-01-07 09:33:00,,5.55,,,181,90,,27.55,0.0,0.5,2.75,0.0,0.3,31.1,0.0
,2021-01-07 09:23:00,2021-01-07 09:46:00,,4.27,,,107,75,,22.19,0.0,0.5,2.75,0.0,0.3,25.74,0.0
,2021-01-07 09:29:36,2021-01-07 09:41:25,,1.9,,,236,41,,30.15,0.0,0.5,2.75,0.0,0.3,33.7,0.0
,2021-01-07 09:47:00,2021-01-07 09:52:00,,0.29,,,225,225,,39.51,0.0,0.5,2.75,0.0,0.3,43.06,0.0
,2021-01-07 09:48:00,2021-01-07 10:14:00,,4.57,,,262,113,,23.3,0.0,0.5,4.93,0.0,0.3,31.53,2.5
,2021-01-07 09:53:00,2021-01-07 10:23:00,,8.2,,,70,263,,33.58,0.0,0.5,0.0,6.12,0.3,43.0,2.5
,2021-01-07 09:01:14,2021-01-07 09:01:02,,0.89,,,265,129,,19.2,0.0,0.5,0.0,0.0,0.3,20.0,0.0
,2021-01-07 09:01:05,2021-01-07 09:01:04,,1.55,,,265,197,,19.2,0.0,0.5,0.0,0.0,0.3,20.0,0.0
,2021-01-07 09:01:29,2021-01-07 09:01:02,,2.3,,,265,196,,19.2,0.0,0.5,0.0,0.0,0.3,20.0,0.0
,2021-01-07 09:12:42,2021-01-07 09:43:13,,9.38,,,41,18,,29.44,0.0,0.5,2.75,0.0,0.3,32.99,0.0
,2021-01-07 09:47:00,2021-01-07 10:02:00,,2.0,,,143,162,,10.98,0.0,0.5,2.23,0.0,0.3,16.51,2.5
,2021-01-07 09:45:54,2021-01-07 10:01:36,,3.15,,,152,75,,20.15,0.0,0.5,2.75,0.0,0.3,23.7,0.0
,2021-01-07 09:37:23,2021-01-07 09:52:54,,4.16,,,248,136,,22.59,0.0,0.5,2.75,0.0,0.3,26.14,0.0
,2021-01-07 09:04:05,2021-01-07 09:24:07,,3.9,,,48,231,,25.45,0.0,0.5,2.75,0.0,0.3,29.0,0.0
,2021-01-07 09:13:00,2021-01-07 10:07:00,,26.1,,,117,75,,55.13,0.0,0.5,2.75,8.41,0.3,67.09,0.0
,2021-01-07 09:58:00,2021-01-07 10:09:00,,3.89,,,239,244,,22.36,0.0,0.5,2.75,0.0,0.3,25.91,0.0
,2021-01-05 19:55:00,2021-01-05 20:30:00,,10.21,,,249,42,,32.41,0.0,0.5,2.75,0.0,0.3,35.96,0.0
,2021-01-05 19:45:00,2021-01-05 20:01:00,,7.47,,,94,75,,35.29,0.0,0.5,2.75,0.0,0.3,38.84,0.0
,2021-01-05 19:09:12,2021-01-05 19:23:19,,8.68,,,191,265,,25.24,0.0,0.5,5.97,0.0,0.3,32.01,0.0
,2021-01-05 19:00:45,2021-01-05 19:17:26,,6.92,,,134,64,,32.31,0.0,0.5,2.75,0.0,0.3,35.86,0.0
,2021-01-05 19:31:37,2021-01-05 19:40:30,,2.5,,,162,262,,9.5,1.0,0.5,3.45,0.0,0.3,17.25,2.5
,2021-01-05 19:03:00,2021-01-05 19:23:00,,6.13,,,140,223,,15.96,0.0,0.5,2.75,6.12,0.3,25.63,0.0
,2021-01-05 19:16:00,2021-01-05 19:39:00,,7.97,,,170,17,,17.44,0.0,0.5,2.75,6.12,0.3,27.11,0.0
,2021-01-05 19:44:00,2021-01-05 20:21:00,,17.27,,,166,35,,58.43,0.0,0.5,2.75,6.12,0.3,68.1,0.0
,2021-01-05 19:51:10,2021-01-05 20:22:21,,6.33,,,231,225,,32.45,0.0,0.5,2.75,0.0,0.3,36.0,0.0
,2021-01-05 19:13:07,2021-01-05 19:23:28,,2.1,,,234,229,,9.5,1.0,0.5,2.07,0.0,0.3,15.87,2.5
,2021-01-05 19:34:00,2021-01-05 19:41:00,,0.98,,,159,168,,14.95,0.0,0.5,2.75,0.0,0.3,18.5,0.0
,2021-01-05 19:22:20,2021-01-05 19:51:54,,6.39,,,35,211,,69.95,0.0,0.5,2.75,0.0,0.3,73.5,0.0
,2021-01-05 19:00:00,2021-01-05 19:35:00,,10.99,,,92,163,,48.35,0.0,0.5,2.75,0.0,0.3,51.9,0.0
,2021-01-05 19:24:17,2021-01-05 20:02:22,,18.55,,,77,48,,61.13,0.0,0.5,2.75,6.12,0.3,70.8,0.0
,2021-01-05 19:18:00,2021-01-05 19:32:00,,3.31,,,41,143,,16.83,0.0,0.5,4.31,0.0,0.3,24.44,2.5
,2021-01-05 19:18:00,2021-01-05 19:30:00,,2.25,,,162,145,,18.45,0.0,0.5,2.75,0.0,0.3,22.0,0.0
,2021-01-05 19:13:31,2021-01-05 19:22:38,,2.24,,,140,239,,11.67,0.0,0.5,2.35,0.0,0.3,17.32,2.5
,2021-01-05 19:16:02,2021-01-05 19:49:29,,20.57,,,65,254,,56.64,0.0,0.5,2.75,6.12,0.3,66.31,0.0
,2021-01-05 19:42:00,2021-01-05 19:47:00,,1.19,,,79,137,,7.61,0.0,0.5,1.76,0.0,0.3,12.67,2.5
,2021-01-05 19:34:00,2021-01-05 19:52:00,,3.62,,,155,177,,25.77,0.0,0.5,2.75,0.0,0.3,29.32,0.0
,2021-01-05 19:59:00,2021-01-05 20:15:00,,3.21,,,177,76,,21.95,0.0,0.5,2.75,0.0,0.3,25.5,0.0
,2021-01-05 19:13:33,2021-01-05 19:18:40,,1.4,,,237,236,,6.5,1.0,0.5,1.08,0.0,0.3,11.88,2.5
,2021-01-05 19:08:42,2021-01-05 19:19:47,,3.44,,,106,14,,18.73,0.0,0.5,2.75,0.0,0.3,22.28,0.0
,2021-01-05 19:17:32,2021-01-05 19:46:11,,10.24,,,215,35,,42.95,0.0,0.5,2.75,0.0,0.3,46.5,0.0
,2021-01-05 19:01:50,2021-01-05 19:01:04,,5.45,,,265,74,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-05 19:15:20,2021-01-05 19:22:42,,1.9,,,140,142,,8.0,1.0,0.5,2.46,0.0,0.3,14.76,2.5
,2021-01-05 19:00:23,2021-01-05 19:11:14,,2.92,,,130,38,,18.08,0.0,0.5,2.75,0.0,0.3,21.63,0.0
,2021-01-05 19:40:39,2021-01-05 19:48:57,,3.5,,,218,139,,18.08,0.0,0.5,2.75,0.0,0.3,21.63,0.0
,2021-01-05 19:48:07,2021-01-05 19:56:47,,1.74,,,162,68,,9.29,0.0,0.5,2.6,0.0,0.3,15.19,2.5
,2021-01-05 19:35:00,2021-01-05 19:47:00,,2.12,,,134,197,,18.45,0.0,0.5,2.75,0.0,0.3,22.0,0.0
,2021-01-05 19:39:00,2021-01-05 20:00:00,,6.12,,,95,70,,31.7,0.0,0.5,0.0,0.0,0.3,32.5,0.0
,2021-01-05 19:55:00,2021-01-05 20:23:00,,15.65,,,140,22,,44.34,0.0,0.5,2.75,6.12,0.3,54.01,0.0
,2021-01-05 19:01:00,2021-01-05 19:14:00,,2.47,,,142,263,,11.24,0.0,0.5,3.0,0.0,0.3,17.54,2.5
,2021-01-05 19:30:12,2021-01-05 20:00:15,,19.79,,,232,259,,48.93,0.0,0.5,2.75,6.12,0.3,58.6,0.0
,2021-01-05 19:01:00,2021-01-05 19:13:00,,1.48,,,116,69,,17.75,0.0,0.5,2.75,0.0,0.3,21.3,0.0
,2021-01-05 19:32:00,2021-01-05 19:47:00,,4.05,,,42,169,,20.72,0.0,0.5,2.75,0.0,0.3,24.27,0.0
,2021-01-05 19:09:00,2021-01-05 19:50:00,,19.91,,,42,39,,43.82,0.0,0.5,2.75,6.12,0.3,53.49,0.0
,2021-01-05 20:51:22,2021-01-05 21:05:34,,3.2,,,186,236,,12.0,0.5,0.5,2.37,0.0,0.3,18.17,2.5
,2021-01-05 20:20:00,2021-01-05 20:46:00,,16.06,,,231,210,,35.46,0.0,0.5,2.75,6.12,0.3,45.13,0.0
,2021-01-05 20:29:00,2021-01-05 21:10:00,,24.91,,,22,126,,62.02,0.0,0.5,2.75,6.12,0.3,71.69,0.0
,2021-01-05 20:17:00,2021-01-05 20:20:00,,0.06,,,4,4,,17.95,0.0,0.5,3.8,0.0,0.3,25.05,2.5
,2021-01-05 20:00:11,2021-01-05 20:25:07,,5.97,,,181,123,,28.33,0.0,0.5,2.75,0.0,0.3,31.88,0.0
,2021-01-05 20:12:26,2021-01-05 20:29:18,,7.11,,,100,116,,32.41,0.0,0.5,2.75,0.0,0.3,35.96,0.0
,2021-01-05 20:16:04,2021-01-05 20:23:30,,2.0,,,90,48,,8.0,0.5,0.5,1.77,0.0,0.3,13.57,2.5
,2021-01-05 20:11:00,2021-01-05 20:44:00,,5.86,,,78,166,,27.93,0.0,0.5,2.75,0.0,0.3,31.48,0.0
,2021-01-05 20:10:08,2021-01-05 20:20:22,,2.8,,,170,263,,10.5,0.5,0.5,2.15,0.0,0.3,16.45,2.5
,2021-01-05 20:29:00,2021-01-05 20:58:00,,11.64,,,35,70,,56.5,0.0,0.5,0.0,0.0,0.3,57.3,0.0
,2021-01-05 20:29:00,2021-01-05 20:50:00,,3.13,,,26,91,,19.43,0.0,0.5,2.75,0.0,0.3,22.98,0.0
,2021-01-05 20:01:45,2021-01-05 20:01:04,,3.72,,,265,42,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-05 20:20:16,2021-01-05 20:41:59,,8.1,,,90,116,,32.41,0.0,0.5,2.75,0.0,0.3,35.96,0.0
,2021-01-03 18:00:00,2021-01-03 18:20:00,,4.76,,,124,177,,25.45,0.0,0.5,2.75,0.0,0.3,29.0,0.0
,2021-01-03 18:46:00,2021-01-03 19:25:00,,20.58,,,48,222,,32.32,0.0,0.5,2.75,6.12,0.3,41.99,0.0
,2021-01-03 18:33:32,2021-01-03 18:46:12,,1.67,,,47,69,,14.05,0.0,0.5,2.75,0.0,0.3,17.6,0.0
,2021-01-03 18:01:40,2021-01-03 18:01:04,,2.79,,,265,91,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-03 18:53:00,2021-01-03 19:05:00,,3.05,,,189,148,,10.25,0.0,0.5,0.0,0.0,0.3,13.55,2.5
,2021-01-03 18:01:17,2021-01-03 18:01:03,,6.01,,,265,76,,24.04,0.0,0.5,0.0,0.0,0.3,24.84,0.0
